"num","site","name","zone_en","lat","long","campaign","classe_age","batch","date","date_jj","mean_CM","mean_mass"
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-04-21,110,0.003,0.75
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-05-05,124,0.003,0.94
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-05-20,139,0.004,1.33
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","N0","2011_N0_CAPT_2n_AR",2011-08-30,241,0.667,22.41
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-06-16,166,0.233,3.00
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2010","J1","2010_J1_CAPT_2n_AR",2010-07-12,192,0.043,38.22
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","J1","2016_J1_ECLO_2n_E4",2016-06-21,172,0.062,41.97
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-11-24,327,0.233,53.32
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-08-18,229,0.402,11.86
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-09-01,243,0.414,14.57
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-03-05,63,0.000,0.44
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-03-19,77,0.000,0.47
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-04-07,96,0.002,0.61
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-11-13,316,0.452,24.36
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-11-26,329,0.459,24.55
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-12-14,347,0.468,24.62
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-06-05,155,0.007,2.40
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2013","N0","2013_N0_CAPT_2n_AR",2013-11-05,308,0.611,29.72
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2013","J1","2013_J1_CAPT_2n_AR",2013-03-11,69,0.000,17.46
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","N0","2011_N0_CAPT_2n_AR",2011-09-26,268,0.673,26.79
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-08-04,215,0.386,9.64
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2010","J1","2010_J1_CAPT_2n_AR",2010-08-10,221,0.060,41.83
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-12-08,341,0.241,54.31
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-09-15,257,0.423,16.65
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-09-29,271,0.433,18.82
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-10-26,298,0.446,22.95
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2010","J1","2010_J1_CAPT_2n_AR",2010-11-09,312,0.093,54.30
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2010","J1","2010_J1_CAPT_2n_AR",2010-12-07,340,0.093,54.34
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2009","J1","2009_J1_CAPT_2n_AR",2009-10-19,291,0.396,47.40
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2008","J1","2008_J1_CAPT_2n_AR",2008-09-30,273,0.443,73.85
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2009","J1","2009_J1_CAPT_2n_AR",2009-12-16,349,0.423,48.45
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2013","N0","2013_N0_CAPT_2n_AR",2013-12-04,337,0.625,32.58
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","J1","2011_J1_CAPT_2n_AR",2011-05-03,122,0.016,23.67
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","N0","2011_N0_CAPT_2n_AR",2011-10-25,297,0.677,32.78
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","J1","2011_J1_CAPT_2n_AR",2011-07-04,184,0.083,34.26
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","J1","2011_J1_CAPT_2n_AR",2011-07-18,198,0.090,37.14
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2012","J1","2012_J1_CAPT_2n_AR",2012-02-21,51,0.000,16.88
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2012","J1","2012_J1_CAPT_2n_AR",2012-03-22,81,0.019,18.75
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2012","J1","2012_J1_CAPT_2n_AR",2012-04-05,95,0.027,19.47
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2012","J1","2012_J1_CAPT_2n_AR",2012-04-19,109,0.028,20.76
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2012","J1","2012_J1_CAPT_2n_AR",2012-05-09,129,0.034,22.61
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2012","J1","2012_J1_CAPT_2n_AR",2012-05-23,143,0.036,24.04
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2012","J1","2012_J1_CAPT_2n_AR",2012-06-06,157,0.040,25.41
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-04-07,97,0.007,0.62
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-04-20,110,0.007,0.84
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-07-02,182,0.320,5.05
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2015","N0","2015_N0_ECLO_2n_E4",2015-07-17,197,0.351,6.68
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-06-07,158,0.434,3.00
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-06-21,172,0.486,4.36
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-07-05,186,0.498,5.66
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2012","J1","2012_J1_CAPT_2n_AR",2012-10-18,291,0.195,48.93
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2012","J1","2012_J1_CAPT_2n_AR",2012-11-14,318,0.207,51.97
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2012","J1","2012_J1_CAPT_2n_AR",2012-12-13,347,0.214,51.26
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-08-19,231,0.540,13.36
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-09-01,244,0.553,14.76
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-09-19,262,0.567,18.51
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-10-18,291,0.580,23.18
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-11-02,306,0.590,24.87
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-11-15,319,0.597,25.35
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-12-15,349,0.599,27.01
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2013","J1","2013_J1_CAPT_2n_AR",2013-09-05,247,0.141,44.97
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","N0","2011_N0_CAPT_2n_AR",2011-11-25,328,0.683,29.92
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2010","N0","2010_N0_CAPT_2n_AR",2010-06-28,178,0.666,4.81
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2010","N0","2010_N0_CAPT_2n_AR",2010-07-12,192,0.680,7.52
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2010","N0","2010_N0_CAPT_2n_AR",2010-07-27,207,0.729,11.07
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2010","J1","2010_J1_CAPT_2n_AR",2010-08-23,234,0.066,43.79
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2010","J1","2010_J1_CAPT_2n_AR",2010-09-07,249,0.072,46.29
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2010","J1","2010_J1_CAPT_2n_AR",2010-10-11,283,0.083,53.28
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2017","N0","2017_N0_ECLO_2n_E4",2017-03-15,73,0.000,0.28
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2009","J1","2009_J1_CAPT_2n_AR",2009-11-17,320,0.414,49.74
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","J1","2011_J1_CAPT_2n_AR",2011-03-17,75,0.000,19.41
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","J1","2011_J1_CAPT_2n_AR",2011-04-19,108,0.010,21.40
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2017","N0","2017_N0_ECLO_2n_E4",2017-05-10,129,0.261,1.01
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","J1","2011_J1_CAPT_2n_AR",2011-05-16,135,0.021,25.89
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","J1","2011_J1_CAPT_2n_AR",2011-06-01,151,0.034,30.41
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2011","J1","2011_J1_CAPT_2n_AR",2011-06-14,164,0.054,31.45
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2017","N0","2017_N0_ECLO_2n_E4",2017-07-10,190,0.464,5.97
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2017","N0","2017_N0_ECLO_2n_E4",2017-07-24,204,0.466,7.58
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2017","N0","2017_N0_ECLO_2n_E4",2017-08-08,219,0.475,10.51
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2017","N0","2017_N0_ECLO_2n_E4",2017-08-23,234,0.488,12.66
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2017","N0","2017_N0_ECLO_2n_E4",2017-09-07,249,0.497,16.00
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","J1","2016_J1_ECLO_2n_E4",2016-03-09,68,0.000,26.86
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2017","N0","2017_N0_ECLO_2n_E4",2017-10-05,277,0.499,19.57
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2017","N0","2017_N0_ECLO_2n_E4",2017-11-03,306,0.503,22.73
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2017","N0","2017_N0_ECLO_2n_E4",2017-12-06,339,0.506,24.37
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-05-04,124,0.007,1.22
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2016","N0","2016_N0_ECLO_2n_E4",2016-05-23,143,0.009,2.24
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-03-18,76,0.000,15.67
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-03-31,89,0.028,12.52
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-04-16,105,0.060,13.25
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-04-28,117,0.073,13.85
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-05-13,132,0.078,16.25
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-05-27,146,0.086,18.11
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-06-16,166,0.098,21.18
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-06-27,177,0.105,24.22
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2014","J1","2014_J1_CAPT_2n_AR",2014-07-15,195,0.149,27.12
"5","BREST","Pointe du Château","Bay of Brest",48.335,-4.31939,"2009","J1","2009_J1_CAPT_2n_AR",2009-03-09,67,0.000,24.91
